"","julian","moths","var","traps","DDs","trap_group"
"3515",201,0.0526315789473684,0.0507518796992481,57,1284.68857200355,88
"3516",202,0.189873417721519,0.489126906848426,79,1307.97690858688,88
"3517",203,0.122448979591837,0.23469387755102,49,1325.97690858688,88
"3518",206,0.0338983050847458,0.0333138515488019,59,1382.60490858688,88
"3519",207,0.04,0.0391836734693878,50,1403.32870915647,88
"3520",208,0.0821917808219178,0.104261796042618,73,1428.50121951291,88
"3521",210,0.132352941176471,0.14640035118525,68,1480.41717080403,88
"3522",213,0.173913043478261,0.191304347826087,46,1553.87112024922,88
"3523",214,0.0638297872340425,0.104532839962997,47,1572.87012024922,88
"3524",215,0.19047619047619,0.499419279907085,42,1592.30112024922,88
"3525",216,0.166666666666667,0.619718309859155,72,1614.39561341866,88
"3526",217,0,0,42,1638.69904808249,88
"3527",220,0.3,0.562068965517241,30,1718.45800389633,88
"3528",221,0.311111111111111,0.355555555555556,45,1743.22633077154,88
"3529",222,0.115384615384615,0.221719457013575,52,1766.50033077154,88
"3530",223,0.1,0.158426966292135,90,1790.33233077154,88
"3531",224,0,0,33,1813.71433077154,88
"3532",227,0.102040816326531,0.135204081632653,49,1879.30411618823,88
"3533",228,0.06,0.18,50,1905.37711618823,88
"3534",230,0.627118644067797,3.68614845119813,59,1938.23611618823,88
"3535",231,0.194444444444444,0.356025039123631,72,1954.49951425369,88
"3536",232,0,0,20,1977.60993804184,88
"3537",234,0.101694915254237,0.127410870835769,59,2026.98736330746,88
"3538",235,0.0857142857142857,0.257142857142857,35,2041.84636330746,88
"3539",236,0.409090909090909,1.57784743991641,88,2057.80336330746,88
"3540",237,0.0196078431372549,0.0196078431372549,51,2073.95452708885,88
"3541",238,0,0,18,2092.70152708885,88
"3542",245,1.05555555555556,7.02539682539683,36,2207.10984235037,88
"3543",246,0.377358490566038,1.31640058055152,53,2221.97784235037,88
"3544",249,0,0,33,2256.04064282456,88
"3545",250,0.027027027027027,0.027027027027027,37,2268.24617891975,88
"3546",251,0.125,0.281914893617021,48,2281.70679255034,88
"3547",252,0.105263157894737,0.210526315789474,19,2290.01379255034,88
"3548",255,0,0,24,2309.36586374256,88
"3549",257,0,0,2,2330.52544003369,88
"3550",128,0,0,52,171.328183088036,89
"3551",130,0.0606060606060606,0.0779220779220779,99,181.880595895214,89
"3552",131,0.136363636363636,0.120507399577167,44,187.736383539331,89
"3553",132,0.0571428571428571,0.0554621848739496,35,191.591520115062,89
"3554",135,0.09375,0.118055555555556,64,221.816666202626,89
"3555",136,0.241379310344828,0.689655172413793,29,243.060198959423,89
"3556",137,1.18518518518519,3.92592592592593,27,265.566550821022,89
"3557",138,1.02631578947368,8.05263157894737,76,289.394782736041,89
"3558",139,0.424242424242424,1.62689393939394,33,310.229782736041,89
"3559",143,0.688524590163934,2.45136612021858,61,351.939067785563,89
"3560",144,0.441860465116279,0.871539313399779,43,358.932067785563,89
"3561",146,0.513157894736842,1.66649122807018,76,369.749612397163,89
"3562",149,0.547169811320755,1.9833091436865,53,396.555585427796,89
"3563",150,0,0,34,407.47119546055,89
"3564",151,0.904761904761905,5.64924506387921,42,422.77715286082,89
"3565",152,0.53030303030303,1.23752913752914,66,441.14615286082,89
"3566",153,0.125,0.116666666666667,16,456.88715286082,89
"3567",156,1.2,5.95897435897436,40,492.92485647347,89
"3568",157,0.697674418604651,1.78737541528239,43,508.845856473469,89
"3569",158,2.15625,8.71673387096774,32,527.412856473469,89
"3570",159,1.02040816326531,2.93707482993197,49,541.848856473469,89
"3571",160,0.758064516129032,4.90772078265468,62,554.31385647347,89
"3572",163,1.24137931034483,5.6950998185118,58,591.22285647347,89
"3573",164,0.770833333333333,2.2229609929078,48,604.290856473469,89
"3574",165,1.05263157894737,5.61877667140825,38,616.287856473469,89
"3575",166,0.304347826086957,1.5383631713555,69,630.67885647347,89
"3576",167,0.0555555555555556,0.0555555555555556,18,643.459465335353,89
"3577",170,1.60714285714286,9.26103896103896,56,679.802367050865,89
"3578",171,0.463414634146341,1.00487804878049,41,690.873462994005,89
"3579",172,0.772727272727273,2.05524475524476,66,705.381462994005,89
"3580",173,0.775510204081633,7.96938775510204,49,722.202462994005,89
"3581",174,0.235294117647059,0.316176470588235,17,738.978462994005,89
"3582",177,0.363636363636364,0.801136363636364,33,808.40547805339,89
"3583",178,1.09090909090909,6.45454545454545,55,835.311352555712,89
"3584",179,1.125,4.24193548387097,32,860.968630826974,89
"3585",180,0.978723404255319,6.02127659574468,47,884.107630826974,89
"3586",181,0.34375,0.705357142857143,64,910.700716957454,89
"3587",184,0.25,0.6,16,989.424051745158,89
"3588",185,1.17073170731707,10.6951219512195,41,1015.73275772149,89
"3589",186,0.605633802816901,2.3851106639839,71,1041.36975538557,89
"3590",187,0.272727272727273,0.493506493506494,22,1059.99075538557,89
"3591",188,0.382716049382716,5.1641975308642,81,1076.89275538557,89
"3592",191,0.764705882352941,2.85204991087344,34,1147.10175538557,89
"3593",193,0.716417910447761,1.90321121664405,67,1183.20975538557,89
"3594",194,0.6,2.3375,65,1201.96575538557,89
"3595",195,0.0769230769230769,0.134615384615385,65,1222.47675538557,89
"3596",198,0.0632911392405063,0.0600454397922752,79,1286.78175538557,89
"3597",199,0.032967032967033,0.0322344322344322,91,1307.94975538557,89
"3598",201,0.037037037037037,0.0363382250174703,54,1347.91881669256,89
"3599",202,0,0,6,1374.89245574823,89
"3600",205,0.0568181818181818,0.0771943573667712,88,1465.03078800486,89
"3601",206,0.227272727272727,0.455244755244755,66,1496.01859860046,89
"3602",207,0,0,18,1525.30671169055,89
"3603",208,0,0,33,1554.7947730432,89
"3604",212,0.214285714285714,0.470899470899471,28,1630.44716435753,89
"3605",213,0.08,0.32,50,1646.32316435753,89
"3606",214,0.415094339622642,3.40130624092888,53,1664.08016435753,89
"3607",216,0.319148936170213,0.800274536719286,94,1699.36016435753,89
"3608",219,0.547945205479452,2.16780821917808,73,1760.41878680738,89
"3609",220,0,0,16,1785.94278680738,89
"3610",221,0.166666666666667,0.21264367816092,30,1807.92078680738,89
"3611",223,0.611111111111111,3.45482866043614,108,1842.19278680738,89
"3612",227,0.206521739130435,0.253583373148591,92,1918.7879783027,89
"3613",228,0.853658536585366,3.7807889190003,82,1939.1729783027,89
"3614",230,0.447368421052632,3.82147937411095,38,1980.47650870918,89
"3615",233,0.125,0.125,8,2042.50209134309,89
"3616",234,0.321428571428571,0.596560846560847,28,2063.89509134309,89
"3617",236,0.768292682926829,2.62466124661247,82,2101.79409134309,89
"3618",237,0.453703703703704,1.59596746278989,108,2119.95609134309,89
"3619",241,0,0,43,2203.00953369551,89
"3620",244,0.324022346368715,0.624756763542778,179,2236.58932832218,89
"3621",120,0,0,123,141.841837472446,90
"3622",127,2,8,2,178.588764151614,90
"3623",130,1.03846153846154,11.4481216457961,130,209.569739149128,90
"3624",131,0.274509803921569,0.723137254901961,51,220.516644565734,90
"3625",134,1.16666666666667,17.4540229885057,30,252.312977801902,90
"3626",135,0.447368421052632,0.902560455192034,38,265.207285947841,90
"3627",136,3.2972972972973,12.4924924924925,37,279.098788830311,90
"3628",137,1.72340425531915,9.29139685476411,47,292.202788830311,90
"3629",138,0.72972972972973,1.98048048048048,37,303.139073247849,90
"3630",142,0.230769230769231,0.664615384615385,26,337.056306537686,90
"3631",143,1.9,26.9641025641026,40,347.715394079416,90
"3632",144,3.51219512195122,34.5060975609756,41,356.581587888865,90
"3633",145,1.37931034482759,11.121892542101,87,366.81302754043,90
"3634",148,2.025,23.1532051282051,40,403.41145663294,90
"3635",149,1.02272727272727,2.62737843551797,44,415.902764056232,90
"3636",150,2,22.3636363636364,45,433.416764056232,90
"3637",151,1.34285714285714,8.98219461697723,70,454.233979994689,90
"3638",155,0.148148148148148,0.207977207977208,27,547.624048681261,90
"3639",156,1.41935483870968,4.91827956989247,31,557.101048681261,90
"3640",157,1.7,6.77948717948718,40,564.841048681261,90
"3641",158,0.803921568627451,4.32078431372549,51,576.424048681261,90
"3642",159,0.978723404255319,4.45605920444033,47,590.482048681261,90
"3643",162,1.29032258064516,5.41290322580645,31,627.247048681261,90
"3644",163,0.526315789473684,1.17496443812233,38,636.134066335233,90
"3645",164,1.11111111111111,5.48717948717949,27,649.724066335233,90
"3646",165,1.32608695652174,15.5135265700483,46,660.385111510746,90
"3647",166,1.11538461538462,6.45701357466063,52,669.930833055067,90
"3648",169,1.52777777777778,3.91349206349206,36,702.582833055067,90
"3649",170,0.75609756097561,2.5390243902439,41,717.199214132346,90
"3650",171,0.872727272727273,3.48350168350168,55,736.783214132346,90
"3651",172,1.10526315789474,6.23872180451128,57,755.728214132346,90
"3652",173,7.33333333333333,65.4666666666667,6,771.523214132346,90
"3653",176,0.818181818181818,1.96363636363636,11,800.871781615681,90
"3654",177,0.651162790697674,1.9468438538206,43,813.929535156447,90
"3655",178,0.27906976744186,0.396456256921373,43,830.930535156447,90
"3656",179,0.326086956521739,0.802415458937198,46,849.515535156447,90
"3657",180,0.981481481481482,3.67889587700908,54,863.609535156447,90
"3658",184,0.511111111111111,0.937373737373737,45,935.500353382663,90
"3659",185,0.697674418604651,3.73975636766334,43,961.096337963364,90
"3660",186,0.32,0.75265306122449,50,988.075265681306,90
"3661",187,0.403846153846154,1.22586726998492,52,1016.97100859343,90
"3662",190,0.186046511627907,0.488372093023256,43,1087.45900859343,90
"3663",191,0.0869565217391304,0.1256038647343,46,1112.84409789807,90
"3664",192,0.30188679245283,0.484034833091437,53,1140.06889695489,90
"3665",193,0.404255319148936,1.24606845513414,47,1168.6327629191,90
"3666",194,0.714285714285714,0.904761904761905,7,1196.88189272941,90
"3667",197,0,0,4,1282.77553010909,90
"3668",198,0.0555555555555556,0.0555555555555556,18,1307.28253010909,90
"3669",199,0.19047619047619,0.261904761904762,21,1325.75053010909,90
"3670",201,0.193548387096774,0.227956989247312,31,1355.27053010909,90
"3671",204,0.04,0.04,25,1422.07753010909,90
"3672",205,0.24,0.273333333333333,25,1443.83053010909,90
"3673",206,0.183673469387755,0.236394557823129,49,1464.88153010909,90
"3674",208,0.25531914893617,0.364218714253031,94,1514.52784894984,90
"3675",211,0.153846153846154,0.141025641025641,13,1586.43944717649,90
"3676",212,0.0686274509803922,0.104154533100369,102,1607.02244717649,90
"3677",213,0.387755102040816,2.28401360544218,49,1628.71244717649,90
"3678",214,0.24,0.44,25,1652.37804508493,90
"3679",215,0.145833333333333,0.42508865248227,48,1676.21904508493,90
"3680",219,0.214285714285714,0.518633540372671,70,1762.56504508493,90
"3681",220,0,0,9,1783.33704508493,90
"3682",221,0.270833333333333,0.925088652482269,48,1799.70804508493,90
"3683",222,0.491525423728814,1.73699590882525,59,1814.50404508493,90
"3684",225,0.256410256410256,0.985155195681511,39,1861.18704508493,90
"3685",226,0.425925925925926,2.43780573025856,54,1879.56504508493,90
"3686",227,0.264705882352941,0.564171122994652,34,1900.64304508493,90
"3687",228,0.05,0.0487179487179487,40,1924.64250440638,90
"3688",229,0,0,43,1944.84750440638,90
"3689",232,0,0,42,1983.07950440638,90
"3690",233,0.15,0.9,40,1998.72150440638,90
"3691",234,0.0606060606060606,0.0587121212121212,33,2014.57950440638,90
"3692",236,0.333333333333333,1.65,81,2051.38050440638,90
"3693",239,0.0491803278688525,0.0475409836065574,61,2097.01950440638,90
"3694",240,0.0416666666666667,0.0407801418439716,48,2107.96269377034,90
"3695",241,0.127659574468085,0.157261794634598,47,2125.04432782348,90
"3696",242,0.0192307692307692,0.0192307692307692,52,2145.97547409941,90
"3697",243,0.2,0.177777777777778,10,2165.24447409941,90
"3698",247,0.0476190476190476,0.0464576074332172,42,2227.93847409941,90
"3699",248,0,0,19,2248.14347409941,90
"3700",249,0,0,32,2264.28947409941,90
"3701",250,0,0,17,2276.03447409941,90
"3702",112,0,0,9,42.4309712292484,91
"3703",113,0,0,6,42.4359898123453,91
"3704",116,0,0,8,44.7796394728236,91
"3705",119,0,0,65,61.5515881947328,91
"3706",120,0,0,21,64.6617835910123,91
"3707",121,0,0,57,66.1253796676123,91
"3708",122,0,0,13,69.6982347117822,91
"3709",123,0,0,3,75.2811574368885,91
"3710",126,0,0,47,99.0470524948111,91
"3711",127,0,0,42,107.475205753118,91
"3712",128,0,0,40,114.653502590793,91
"3713",129,0.027027027027027,0.027027027027027,37,116.678930784211,91
"3714",130,0,0,20,122.196540030882,91
"3715",133,0,0,44,136.34254936508,91
"3716",134,0,0,18,138.874093556735,91
"3717",135,0,0,47,147.11092778627,91
"3718",136,0,0,47,159.779040127745,91
"3719",137,0,0,33,176.654065502479,91
"3720",141,0.434782608695652,0.802371541501976,23,243.506065502479,91
"3721",142,0,0,30,248.933503576339,91
"3722",143,0.186666666666667,1.12684684684685,75,259.605230388632,91
"3723",144,0.0192307692307692,0.0192307692307692,52,271.665230388632,91
"3724",148,0.80952380952381,6.76190476190476,21,318.546552806811,91
"3725",149,0.26984126984127,0.684075780849974,63,333.252552806811,91
"3726",150,0.197674418604651,0.513406292749658,86,350.586552806811,91
"3727",151,0.117647058823529,0.235294117647059,17,364.264608997089,91
"3728",154,0.388888888888889,1.21587301587302,36,401.764793227605,91
"3729",155,0.185185185185185,0.22921034241789,54,409.964932695439,91
"3730",156,0.27710843373494,0.471054951513371,83,420.134932695439,91
"3731",157,0,0,12,425.807438174334,91
"3732",158,0,0,3,432.241154795032,91
"3733",161,0.142857142857143,0.320557491289199,42,456.179105207191,91
"3734",162,0,0,3,460.146111299325,91
"3735",163,0.205882352941176,0.283925451368666,102,469.920111299325,91
"3736",164,0.0810810810810811,0.0765765765765766,37,484.659063108452,91
"3737",165,0,NA,1,500.292063108452,91
"3738",168,0.6,3.89411764705882,35,537.624211857763,91
"3739",169,0.5,1.32558139534884,44,551.961211857763,91
"3740",170,0.0952380952380952,0.234610917537747,42,561.861156352207,91
"3741",171,0.263157894736842,0.523470839260313,38,572.529612639103,91
"3742",172,0.269230769230769,1.40461538461538,26,588.468612639103,91
"3743",175,0.611111111111111,1.90251572327044,54,632.406612639103,91
"3744",176,0.2,0.4,10,647.463612639103,91
"3745",177,0.266666666666667,0.609090909090909,45,661.917612639103,91
"3746",178,0.512820512820513,1.09851551956815,39,677.541612639103,91
"3747",179,0.03125,0.03125,32,694.425612639103,91
"3748",183,0.307692307692308,0.381538461538462,26,801.947339626961,91
"3749",184,0.382716049382716,0.839197530864198,81,827.756991251329,91
"3750",185,0.232142857142857,0.326948051948052,56,853.712991251329,91
"3751",186,0.0952380952380952,0.19047619047619,21,874.367991251329,91
"3752",189,0.163934426229508,0.272677595628415,61,932.804991251329,91
"3753",190,0.333333333333333,0.666666666666667,6,954.250653261892,91
"3754",191,0.208955223880597,0.289009497964722,67,977.351779367311,91
"3755",192,0.142857142857143,0.184873949579832,35,992.147779367311,91
"3756",193,0,0,16,1005.74701657007,91
"3757",196,0.192771084337349,0.59653247134881,83,1072.5643715666,91
"3758",197,0,0,7,1093.7953715666,91
"3759",198,0.0408163265306122,0.0816326530612245,49,1114.5133715666,91
"3760",199,0.0512820512820513,0.0499325236167341,39,1136.1223715666,91
"3761",200,0,0,8,1156.3453715666,91
"3762",203,0.0444444444444444,0.06541822721598,90,1225.49309226525,91
"3763",204,0,0,6,1250.35109226525,91
"3764",206,0.0126582278481013,0.0126582278481013,79,1287.37709226525,91
"3765",207,0,0,53,1309.30583308874,91
"3766",210,0.0769230769230769,0.125506072874494,39,1375.53683308874,91
"3767",211,0,0,9,1391.96183308874,91
"3768",212,0.0357142857142857,0.0350649350649351,56,1407.51383308874,91
"3769",213,0,0,28,1419.91056332423,91
"3770",214,0,0,12,1435.38156332423,91
"3771",217,0,0,25,1488.08556332423,91
"3772",218,0,0,25,1510.99820021582,91
"3773",219,0,0,62,1535.78858683016,91
"3774",220,0,0,59,1563.39329309385,91
"3775",221,0,0,12,1587.55829309385,91
"3776",224,0.0444444444444444,0.132338308457711,135,1634.85329309385,91
"3777",225,0,0,3,1652.36729309386,91
"3778",227,0.0285714285714286,0.0285714285714286,35,1699.46319861481,91
"3779",228,0,0,13,1725.79862541071,91
"3780",231,0.0727272727272727,0.105723905723906,55,1806.69256727105,91
"3781",232,0,0,14,1823.37856727105,91
"3782",233,0.137254901960784,0.12078431372549,51,1839.62356727105,91
"3783",234,0,0,48,1852.09756727105,91
"3784",235,0,0,17,1863.97215314646,91
"3785",238,0.0625,0.102393617021277,48,1913.06715314646,91
"3786",239,0,0,16,1924.50615314646,91
"3787",240,0,0,67,1936.97115314646,91
"3788",241,0,0,47,1952.28015314646,91
"3789",242,0,0,8,1971.33315314646,91
"3790",96,0,NA,1,16.8926131239483,92
"3791",110,0,0,32,61.5915327193564,92
"3792",112,0,0,68,73.6802726751334,92
"3793",113,0,0,33,73.9740157238569,92
"3794",117,0,0,4,85.5588269790127,92
"3795",119,0,0,3,89.4263315665204,92
"3796",120,0,0,58,94.0329481575151,92
"3797",121,0,0,41,99.9601162735039,92
"3798",124,0,0,27,119.01858693866,92
"3799",125,0,0,42,125.377377654888,92
"3800",126,0,0,43,128.429813787835,92
"3801",127,0,0,41,132.100676413066,92
"3802",128,0,0,14,137.68098402795,92
"3803",132,0.0113636363636364,0.0113636363636364,88,163.94134131175,92
"3804",133,0,0,47,166.756860890459,92
"3805",134,0,0,36,170.146696510483,92
"3806",135,0,0,5,177.145831218104,92
"3807",139,0.0508474576271186,0.049094097019287,59,221.485898934281,92
"3808",140,0,0,86,227.431843089366,92
"3809",141,0,0,34,234.008863814212,92
"3810",145,0.0769230769230769,0.125506072874494,39,291.409236286006,92
"3811",146,1.78571428571429,3.87362637362637,14,306.061236286006,92
"3812",147,0.382352941176471,0.866549604916593,68,317.869027692083,92
"3813",148,0.45,1.10263157894737,20,331.870763315364,92
"3814",149,0.256410256410256,0.300944669365722,39,352.140763283784,92
"3815",152,0.653846153846154,1.95625942684766,52,410.604763283784,92
"3816",153,0.619047619047619,1.04608294930876,63,429.432763283784,92
"3817",154,0.268292682926829,0.351219512195122,41,447.918763283784,92
"3818",155,0.571428571428571,0.757142857142857,21,468.506980689328,92
"3819",156,0.75,0.916666666666667,4,490.744688272339,92
"3820",159,0.155172413793103,0.308832425892317,58,536.176688272339,92
"3821",160,0.891304347826087,1.78792270531401,46,551.224688272339,92
"3822",161,0.140350877192982,0.12280701754386,57,568.225688272339,92
"3823",162,0.35,0.660526315789474,20,588.736688272339,92
"3824",166,0.230769230769231,0.445344129554656,39,672.238688272339,92
"3825",167,0.964285714285714,2.65324675324675,56,692.911688272339,92
"3826",168,0.434782608695652,0.984189723320158,23,712.360688272339,92
"3827",169,0.294117647058824,0.39572192513369,34,727.471688272339,92
"3828",170,0.607142857142857,1.43253968253968,28,745.093688272339,92
"3829",174,0.384615384615385,1.40859140859141,78,791.71657564408,92
"3830",175,0.0857142857142857,0.139495798319328,35,808.924575644079,92
"3831",176,0.488888888888889,1.98282828282828,45,824.56657564408,92
"3832",177,0.173913043478261,0.241106719367589,23,838.63357564408,92
"3833",180,0.0408163265306122,0.0399659863945578,49,892.417517546917,92
"3834",181,0.196078431372549,0.80078431372549,51,908.986517546917,92
"3835",183,0,0,43,944.041517546917,92
"3836",184,0.0555555555555556,0.053968253968254,36,967.135358535005,92
"3837",187,0.358974358974359,1.60972360972361,78,1033.62098312276,92
"3838",189,0.0882352941176471,0.14349376114082,34,1061.76398312276,92
"3839",190,0.149253731343284,0.159203980099502,67,1077.17198312276,92
"3840",194,0.179487179487179,0.46693657219973,39,1167.66305838125,92
"3841",195,0.140350877192982,0.194235588972431,57,1189.11905838125,92
"3842",196,0,0,24,1212.86444744843,92
"3843",197,0.0697674418604651,0.0664451827242525,43,1238.07647623192,92
"3844",198,0.105263157894737,0.0994152046783626,19,1266.12452574747,92
"3845",201,0,0,27,1337.8925841527,92
"3846",202,0.148148148148148,0.204053109713487,54,1362.03153237675,92
"3847",203,0,0,23,1389.51759377224,92
"3848",204,0.0731707317073171,0.119512195121951,41,1412.13459377224,92
"3849",205,0.0285714285714286,0.0285714285714286,35,1434.44559377224,92
"3850",208,0,0,31,1513.41851202851,92
"3851",209,0.241935483870968,0.350343733474352,62,1542.68995106442,92
"3852",210,0,0,24,1572.61358971108,92
"3853",211,0.0869565217391304,0.1256038647343,46,1601.39150118715,92
"3854",212,0,0,17,1629.45315103599,92
"3855",216,0.117647058823529,0.167557932263815,34,1743.7389049204,92
"3856",217,0,0,39,1769.6949049204,92
"3857",218,0,0,45,1794.7419049204,92
"3858",219,0.0983606557377049,0.156830601092896,61,1819.35753535584,92
"3859",222,0.0238095238095238,0.0238095238095238,42,1883.38353535584,92
"3860",223,0.6,1.52820512820513,40,1904.38053535584,92
"3861",224,0.285714285714286,1.3968253968254,28,1921.74153535584,92
"3862",225,0.0172413793103448,0.0172413793103448,58,1937.68053535584,92
"3863",229,0,0,39,1981.4351206272,92
"3864",230,0.154929577464789,0.247082494969819,71,2005.37096411637,92
"3865",231,0.130434782608696,0.209486166007905,23,2030.41333926599,92
"3866",232,0.127659574468085,0.244218316373728,47,2055.94853041232,92
"3867",236,0.0227272727272727,0.0227272727272727,44,2132.9594578819,92
"3868",237,0.142857142857143,0.124423963133641,63,2151.8954578819,92
"3869",238,0.0425531914893617,0.0416281221091582,47,2169.1394578819,92
"3870",239,0,0,23,2186.6444578819,92
"3871",240,0,0,3,2207.40989226601,92
"3872",124,0,0,20,168.624446609637,93
"3873",125,0,0,41,169.069705286593,93
"3874",126,0,0,66,172.919500679753,93
"3875",127,0,0,38,175.347458233912,93
"3876",130,0,0,20,190.58207064503,93
"3877",131,0,0,37,199.493335683135,93
"3878",132,0.403846153846154,2.51998491704374,52,209.614372532561,93
"3879",133,0.380952380952381,0.847619047619048,21,221.668708101353,93
"3880",134,0.232558139534884,0.420819490586932,43,234.677721563286,93
"3881",137,0.2,0.25,25,275.137482452453,93
"3882",138,0,0,34,283.849482452453,93
"3883",139,1.12962962962963,4.22816212438854,54,291.152066617656,93
"3884",140,0.735294117647059,1.83689839572193,34,294.67966762571,93
"3885",141,0.137931034482759,0.194581280788177,29,298.047667584837,93
"3886",145,0.185185185185185,0.233618233618234,27,320.605667532875,93
"3887",146,0.73015873015873,1.61955965181772,63,328.795667532875,93
"3888",147,0.901960784313726,5.81019607843137,51,336.715667532875,93
"3889",148,0.294117647058824,1.48663101604278,34,345.544667532875,93
"3890",151,0.4,0.685714285714286,15,371.851667532875,93
"3891",152,0.191489361702128,0.723404255319149,47,382.975667532875,93
"3892",153,0.844444444444444,2.54343434343434,45,393.019667532875,93
"3893",154,0.921052631578947,5.04765291607397,38,401.4746492039,93
"3894",155,0.290322580645161,1.61290322580645,31,408.1526492039,93
"3895",158,0,0,3,437.421349894518,93
"3896",159,0.191489361702128,0.636447733580018,47,449.415366257989,93
"3897",160,0.217391304347826,0.268774703557312,23,458.721366257989,93
"3898",161,0.733333333333333,2.06363636363636,45,468.452146063958,93
"3899",162,0.385964912280702,0.776942355889724,57,481.520146063958,93
"3900",165,0.904761904761905,1.39047619047619,21,530.962481403151,93
"3901",166,0,0,4,537.613762082781,93
"3902",167,0.238095238095238,0.49047619047619,21,543.537265670325,93
"3903",168,0.263157894736842,0.518796992481203,57,554.445265670325,93
"3904",169,0.315789473684211,0.719924812030075,57,566.829265670325,93
"3905",172,0.764705882352941,1.82174688057041,34,615.501616868503,93
"3906",173,0.644444444444444,5.0979797979798,45,633.645616868503,93
"3907",174,0.895833333333333,2.73359929078014,48,652.905616868503,93
"3908",175,0.368421052631579,0.887624466571835,38,671.274616868503,93
"3909",176,0.48,1.26,25,690.219616868503,93
"3910",179,1.45454545454545,7.21212121212121,22,747.774616868503,93
"3911",180,0.58,4.04448979591837,50,764.343616868503,93
"3912",181,0.783132530120482,4.12312665295328,83,774.59989336148,93
"3913",182,0.80952380952381,5.06190476190476,21,783.629643294267,93
"3914",186,0.631578947368421,1.57894736842105,19,835.514643294267,93
"3915",187,0.595744680851064,2.46345975948196,47,851.311674775546,93
"3916",188,1,8.8,56,872.228498894328,93
"3917",189,0.848484848484849,5.25757575757576,33,896.040786107786,93
"3918",190,0.476190476190476,1.26190476190476,21,921.899276725257,93
"3919",193,0.5,1.66666666666667,28,992.040320046098,93
"3920",194,0.414634146341463,1.24878048780488,41,999.253569799615,93
"3921",195,0.461538461538462,1.07692307692308,52,1015.46818561756,93
"3922",196,0.394736842105263,1.43456614509246,38,1037.81200634863,93
"3923",197,0.0555555555555556,0.0555555555555556,18,1059.24100634863,93
"3924",200,0.157894736842105,0.251461988304094,19,1127.40764897724,93
"3925",201,0.229166666666667,0.861258865248227,48,1147.75664897724,93
"3926",202,0.0784313725490196,0.0737254901960784,51,1169.45948075763,93
"3927",203,0.256410256410256,0.300944669365722,39,1190.90648075763,93
"3928",204,0.277777777777778,0.330065359477124,18,1210.97648075763,93
"3929",207,0.0526315789473684,0.0526315789473684,19,1285.00648725061,93
"3930",208,0.04,0.08,50,1311.9605195657,93
"3931",209,0.0392156862745098,0.0784313725490196,51,1339.20620251058,93
"3932",210,0.0789473684210526,0.0746799431009957,38,1367.29374272404,93
"3933",211,0,0,18,1392.04037833049,93
"3934",215,0,0,25,1484.18237833049,93
"3935",216,0.28735632183908,1.50948944132585,87,1509.02131511236,93
"3936",217,0.222222222222222,0.722222222222222,45,1534.15687352811,93
"3937",218,0.111111111111111,0.104575163398693,18,1559.10384552708,93
"3938",221,0.0555555555555556,0.0555555555555556,18,1618.26084552708,93
"3939",222,0,0,39,1634.56884552708,93
"3940",223,0.0793650793650794,0.267793138760881,63,1653.72084552708,93
"3941",224,0.184210526315789,0.478662873399716,38,1677.28195060419,93
"3942",225,0,0,18,1698.47695060419,93
"3943",228,0,0,19,1767.49328781213,93
"3944",229,0,0,49,1792.70177067299,93
"3945",230,0.0196078431372549,0.0196078431372549,51,1818.81712017297,93
"3946",231,0.128205128205128,0.219973009446694,39,1843.31512017297,93
"3947",232,0,0,16,1860.39712017297,93
"3948",235,0.173913043478261,0.695652173913043,23,1905.37367461029,93
"3949",236,0,0,46,1924.18367461029,93
"3950",237,0.176470588235294,1.26823529411765,51,1946.56656435748,93
"3951",238,0.256410256410256,0.774628879892038,39,1966.77156435748,93
"3952",239,0,0,17,1979.30856435748,93
"3953",242,0.0454545454545455,0.0454545454545455,22,2006.20327166904,93
"3954",243,0,0,20,2012.10727166904,93
"3955",244,0.0862068965517241,0.290683605565638,58,2022.65527166904,93
"3956",245,0,0,39,2033.40031620298,93
"3957",246,0.027027027027027,0.027027027027027,37,2050.47331620298,93
"3958",136,0,0,16,156.376860894925,94
"3959",137,0,0,64,162.175037971197,94
"3960",138,0,0,11,170.056966320258,94
"3961",139,0.111111111111111,0.111111111111111,9,180.921654080102,94
"3962",140,0,0,39,194.066461104993,94
"3963",141,0.0303030303030303,0.0303030303030303,33,204.452831340651,94
"3964",142,0.147058823529412,0.189839572192513,34,213.272831340651,94
"3965",143,0,0,44,223.208152976287,94
"3966",145,0,0,11,241.253152976287,94
"3967",147,0,0,38,246.849982339612,94
"3968",148,0.307692307692308,0.534412955465587,39,252.482479755579,94
"3969",149,0.027027027027027,0.027027027027027,37,261.234109509387,94
"3970",150,0.0277777777777778,0.0277777777777778,36,269.48966835574,94
"3971",151,0.44,0.673333333333333,25,275.235800099574,94
"3972",152,0.148148148148148,0.361823361823362,27,280.810464984912,94
"3973",153,0,0,12,290.456099887826,94
"3974",154,0,0,16,301.57630056233,94
"3975",156,0.266666666666667,0.638095238095238,15,330.877869121941,94
"3976",157,0.25,0.3,56,348.256869121941,94
"3977",158,1.4390243902439,6.50243902439024,41,362.512869121941,94
"3978",159,1.20689655172414,4.52709359605911,29,370.261869121941,94
"3979",160,0.526315789473684,1.04093567251462,19,383.167869121941,94
"3980",161,0.434782608695652,1.25691699604743,23,397.819869121941,94
